Product Name,Product Price,Old Price,Product Cat,Time Added,Source,Product URL,Brand
Evo Drive Lite Gen2 Allround racket strung,£104.90,£147.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-evo-drive-lite-gen2-allround-racket-strung-P0000009780601,Babolat
TF-X1 300 Tour racket unstrung,£86.90,£233.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-tf-x1-300-tour-racket-unstrung-01205501521000,Tecnifibre
Ezone ACE (2026)  Espresso Brown Comfort rackets strung,£138.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/yonex-ezone-ace-2026-espresso-brown-comfort-rackets-strung-P0000011190401,Yonex
Clash 100 V3.0 Reverse Tour racket unstrung,£165.90,£217.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-clash-100-v30-reverse-tour-racket-unstrung-00707604324000,Wilson
Clash 100 Pro V2.0,£125.90,£224.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-clash-100-pro-v20-00705503743000-en,Wilson
Blade 98S V10 Tour racket unstrung,£183.90,£250.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-blade-98s-v10-tour-racket-unstrung-00707604276000,Wilson
Blade 98 18X20 V10 Tour racket unstrung,£181.90,£250.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-blade-98-18x20-v10-tour-racket-unstrung-00707604275000,Wilson
Blade 101 Team V10 Tour racket strung,£122.90,£160.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-blade-101-team-v10-tour-racket-strung-00707604283000,Wilson
Q+15 Allround racket unstrung,£189.90,£247.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/prokennex-q15-allround-racket-unstrung-P0000006560201,PROKENNEX
T-Fight 300 Tour racket unstrung,£164.90,£216.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-t-fight-300-tour-racket-unstrung-P0000006890201,Tecnifibre
Evo Strike Gen2 Allround racket strung,£112.90,£156.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-evo-strike-gen2-allround-racket-strung-P0000009780201,Babolat
Clash 100 Pro V3.0 Reverse Tour racket unstrung,£159.90,£217.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-clash-100-pro-v30-reverse-tour-racket-unstrung-00707604323000,Wilson
Graphene XT Radical Pro Tour racket strung,£116.90,£242.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-graphene-xt-radical-pro-tour-racket-strung-00606804434000,HEAD
