Product Name,Product Price,Old Price,Product Cat,Time Added,Source,Product URL,Brand
Pure Aero 98 Tennis Racket (Pair),£510.00,,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-aero-98-tennis-racket-pair-4E9A3,Babolat
Pure Drive 98 Tennis Rackets (Pair),From £383.71,£510.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-98-tennis-rackets-pair-4D7BE,Babolat
Pure Strike 97 Tennis Racket (Pair of Two Rackets) (Carbon Grey/Fluo Strike),£341.50,£510.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-97-tennis-racket-pair-of-two-rackets-carbon-greyfluo-strike-4E0B2,Babolat
Pure Aero + Tennis Racket,£250.00,,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-aero-tennis-racket-4E9A5,Babolat
Pure Aero 98 Tennis Racket,£221.00,£260.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-aero-98-tennis-racket-4E9A4,Babolat
Pure Aero Tennis Racket (Black/Fluo Yellow),£233.99,£260.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-aero-tennis-racket-blackfluo-yellow-4E9A6,Babolat
Pure Aero Team Tennis Racket,£215.99,£240.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-aero-team-tennis-racket-4E9A7,Babolat
Pure Aero Lite Tennis Racket,£197.99,£220.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-aero-lite-tennis-racket-4E9A8,Babolat
Pure Drive Tennis Racket,From £173.84,£235.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-tennis-racket-4D7BF,Babolat
Pure Strike VS Tennis Rackets Matched Pair,£215.95,£490.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-vs-tennis-rackets-matched-pair-15A00,Babolat
Pure Drive Plus Tennis Racket,From £176.80,£235.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-plus-tennis-racket-4D7C0,Babolat
Pure Strike 100 Tennis Racket,From £96.85,£205.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-100-tennis-racket-8A10,Babolat
Pure Aero Super Lite Tennis Racket,£169.99,£200.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-aero-super-lite-tennis-racket-4E9A9,Babolat
Pure Drive 98 Tennis Racket,£179.99,£260.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-98-tennis-racket-4D7BD,Babolat
Pure Strike 98 18/20 Tennis Racket (Carbon Grey/Fluo Strike),£179.99,£250.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-98-1820-tennis-racket-carbon-greyfluo-strike-4E0B4,Babolat
Pure Strike 98 16/19 Tennis Racket (Carbon Grey/Fluo Strike),£179.99,£250.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-98-1619-tennis-racket-carbon-greyfluo-strike-4E0B8,Babolat
Pure Drive Lite Tennis Racket,From £148.20,£210.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-lite-tennis-racket-4D7C2,Babolat
Pure Strike 100 16/20 Tennis Racket (Carbon Grey/Fluo Strike),£175.95,£260.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-100-1620-tennis-racket-carbon-greyfluo-strike-4E0BA,Babolat
Pure Strike 100 16/20 Tennis Racket (White-Red-Black),From £125.35,£255.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-100-1620-tennis-racket-whiteredblack-426D5,Babolat
Pure Strike 97 Tennis Racket (Carbon Grey/Fluo Strike),£175.51,£260.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-97-tennis-racket-carbon-greyfluo-strike-4E0B3,Babolat
Pure Drive Super Lite Tennis Racket,From £148.19,£200.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-super-lite-tennis-racket-4D7C3,Babolat
Pure Strike 100 16/19 Tennis Racket (Carbon Grey/Fluo Strike),£166.02,£240.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-100-1619-tennis-racket-carbon-greyfluo-strike-4E0B9,Babolat
Pure Drive 107 Tennis Racket,£165.95,£230.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-107-tennis-racket-4D7C4,Babolat
Evo Aero Pink Tennis Racket,From £94.95,£155.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-aero-pink-tennis-racket-426DB,Babolat
Pure Strike Team Tennis Racket (White-Red-Black),From £116.80,£215.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-team-tennis-racket-whiteredblack-426D7,Babolat
Evo Drive Tour Tennis Racket (Blue),From £97.80,£155.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-drive-tour-tennis-racket-blue-426E1,Babolat
Pure Drive Team Tennis Racket,£152.14,£220.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-team-tennis-racket-4D7C1,Babolat
Pure Strike 98 16/19 Tennis Racket (White-Red-Black),From £122.50,£245.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-98-1619-tennis-racket-whiteredblack-426D4,Babolat
Pure Strike 100 16/19 Tennis Racket (White-Red-Black),£158.77,£235.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-100-1619-tennis-racket-whiteredblack-426D6,Babolat
Pure Drive 30th Anniversary Tennis Racket,£160.95,£270.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-30th-anniversary-tennis-racket-4297C,Babolat
Pure Strike 18/20 Tennis Racket (White-Red-Black),£159.95,£245.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-1820-tennis-racket-whiteredblack-426D3,Babolat
Pure Strike Team Tennis Racket (Carbon Grey/Fluo Strike),£152.14,£220.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-team-tennis-racket-carbon-greyfluo-strike-4E0BB,Babolat
Pure Strike Lite Tennis Racket (Carbon Grey/Fluo Strike),£145.23,£210.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-lite-tennis-racket-carbon-greyfluo-strike-4E0BC,Babolat
Evo Drive Tennis Racket,From £113.95,£150.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-drive-tennis-racket-4D6AB,Babolat
Evo Drive White Tennis Racket (White-Blue),From £94.00,£145.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-drive-white-tennis-racket-whiteblue-426DE,Babolat
Pure Strike 97 Tennis Racket (White-Red-Black),£154.95,£260.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-97-tennis-racket-whiteredblack-426D2,Babolat
Boost Aero Pink Tennis Racket,From £66.45,£95.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-boost-aero-pink-tennis-racket-426E5,Babolat
Pure Strike VS Tennis Racket,From £107.30,£250.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-vs-tennis-racket-15A08,Babolat
Evo Aero Tennis Racket,From £94.95,£155.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-aero-tennis-racket-426DA,Babolat
Evo Drive Lite Tennis Racket (Blue),From £107.35,£145.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-drive-lite-tennis-racket-blue-4D6AC,Babolat
Pure Drive Team Tennis Racket (Blue),From £105.40,£205.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-team-tennis-racket-blue-9BA4,Babolat
Evo Drive Tour Tennis Racket,From £113.99,£160.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-drive-tour-tennis-racket-4D6AE,Babolat
Boost Drive Tennis Racket,From £68.98,£95.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-boost-drive-tennis-racket-4D7C5,Babolat
Evo Aero Lite Tennis Racket,£87.95,£145.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-aero-lite-tennis-racket-42CD1,Babolat
Evo Aero Tennis Racket (Grey/Fluorescent Yellow),£119.99,£160.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-aero-tennis-racket-greyfluorescent-yellow-4E966,Babolat
Pure Strike 103 Tennis Racket (White-Red-Black),From £104.56,£195.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-103-tennis-racket-whiteredblack-13B98,Babolat
Evo Drive Lite Tennis Racket (Blue),From £85.45,£140.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-drive-lite-tennis-racket-blue-426DF,Babolat
Pure Drive 26 Junior Tennis Racket (Light Blue),£78.98,£105.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-26-junior-tennis-racket-light-blue-4D7C8,Babolat
Evo Drive Lite Tennis Racket (White-Blue),From £71.16,£140.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-drive-lite-tennis-racket-whiteblue-426E0,Babolat
Pure Drive Lite Tennis Racket (Blue),£102.95,£195.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-lite-tennis-racket-blue-9BA5,Babolat
Pure Drive 26 Junior Tennis Racket,From £79.80,£105.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-26-junior-tennis-racket-4D7C7,Babolat
Evo Strike Tennis Racket,£112.99,£160.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-strike-tennis-racket-426D9,Babolat
Evoke Team Tennis Racket,From £37.95,£50.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evoke-team-tennis-racket-426E9,Babolat
Evo Aero Lite Tennis Racket (Grey/Fluorescent Yellow),£109.99,£150.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-aero-lite-tennis-racket-greyfluorescent-yellow-4E96E,Babolat
Pure Drive 107 Tennis Racket (Blue),£105.95,£205.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-107-tennis-racket-blue-9BA7,Babolat
Evo Aero Lite Tennis Racket (Grey/Raspberry Pink),£109.99,£150.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-aero-lite-tennis-racket-greyraspberry-pink-4E970,Babolat
Boost Aero Tennis Racket (Grey/Fluorescent Yellow),£69.70,£95.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-boost-aero-tennis-racket-greyfluorescent-yellow-4E973,Babolat
Boost Drive Tennis Racket (White),£69.95,£95.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-boost-drive-tennis-racket-white-4D7C6,Babolat
Pure Aero Junior 25 Tennis Racket,£81.47,£115.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-aero-junior-25-tennis-racket-4E9F0,Babolat
Evo Drive Lite Tennis Racket (White),£102.95,£145.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-drive-lite-tennis-racket-white-4D6AD,Babolat
Pure Drive 25 Junior Tennis Racket,From £79.80,£105.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-25-junior-tennis-racket-4D7C9,Babolat
Pure Strike Team Tennis Racket,£83.95,£195.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-strike-team-tennis-racket-8A11,Babolat
Pure Drive Team Tennis Racket (Blue),£99.97,£190.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-team-tennis-racket-blue-A569,Babolat
Boost Aero Tennis Racket (Grey/Raspberry Pink),£75.99,£95.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-boost-aero-tennis-racket-greyraspberry-pink-4E975,Babolat
Aero Junior 26 Tennis Racket,£60.00,£75.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-aero-junior-26-tennis-racket-4E98F,Babolat
Carlitos Junior 26 Tennis Racket,£27.95,£38.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-carlitos-junior-26-tennis-racket-4E991,Babolat
Boost S Tennis Racket,From £46.98,£95.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-boost-s-tennis-racket-8F81,Babolat
Pure Drive 25 Junior Tennis Racket (Light Blue),From £75.99,£105.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-pure-drive-25-junior-tennis-racket-light-blue-4D7CA,Babolat
Boost Strike Tennis Racket,£65.95,£95.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-boost-strike-tennis-racket-426E2,Babolat
Evoke Tour Tennis Racket,£39.90,£50.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evoke-tour-tennis-racket-4F289,Babolat
Evoke Team Tennis Racket,£39.90,£50.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evoke-team-tennis-racket-4F28A,Babolat
Strike Evo Tennis Racket,£90.95,£145.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-strike-evo-tennis-racket-8F82,Babolat
Aero Junior 25 Tennis Racket,£47.90,£65.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-aero-junior-25-tennis-racket-4E990,Babolat
Drive 24 Junior Tennis Racket,£42.97,£60.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-drive-24-junior-tennis-racket-4D7CD,Babolat
B'Fly 25 Junior Tennis Racket,From £26.55,£33.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-bfly-25-junior-tennis-racket-15AC9,Babolat
Drive 25 Junior Tennis Racket,£46.97,£65.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-drive-25-junior-tennis-racket-4D7CB,Babolat
Drive 25 Junior Tennis Racket (Red),From £47.49,£65.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-drive-25-junior-tennis-racket-red-4D7CC,Babolat
Nadal Junior 19 Tennis Racket,From £23.70,£38.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-nadal-junior-19-tennis-racket-4273F,Babolat
B'Fly 23 Junior Tennis Racket,£24.95,£33.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-bfly-23-junior-tennis-racket-15ACA,Babolat
Drive 24 Junior Tennis Racket (White),£44.99,£60.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-drive-24-junior-tennis-racket-white-4D7CE,Babolat
Ballfighter 25 Junior Tennis Racket,From £23.74,£33.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-ballfighter-25-junior-tennis-racket-15AC4,Babolat
Carlitos Junior 21 Tennis Racket,£24.90,£34.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-carlitos-junior-21-tennis-racket-4E994,Babolat
Ballfighter 23 Junior Tennis Racket,£23.95,£33.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-ballfighter-23-junior-tennis-racket-15AC5,Babolat
B'Fly 17 Junior Tennis Racket,From £23.70,£30.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-bfly-17-junior-tennis-racket-15ACD,Babolat
Carlitos Junior 23 Tennis Racket,£24.10,£34.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-carlitos-junior-23-tennis-racket-4E993,Babolat
Junior 23 Wimbledon Tennis Racket,£20.90,£28.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-junior-23-wimbledon-tennis-racket-4F062,Babolat
Ballfighter 21 Junior Tennis Racket,£21.95,£30.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-ballfighter-21-junior-tennis-racket-15AC6,Babolat
B'Fly 19 Junior Tennis Racket,£20.72,£30.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-bfly-19-junior-tennis-racket-15ACC,Babolat
Carlitos Junior 25 Tennis Racket,£26.90,£38.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-carlitos-junior-25-tennis-racket-4E992,Babolat
Carlitos Junior 19 Tennis Racket,£24.95,£34.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-carlitos-junior-19-tennis-racket-4E995,Babolat
Junior 21 Wimbledon Tennis Racket,£20.95,£28.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-junior-21-wimbledon-tennis-racket-4F063,Babolat
Evo Aero Tennis Racket (Grey/Raspberry Pink),£143.99,£160.00,Tennis Rackets,2026-09-08 10:41:40,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/babolat/babolat-evo-aero-tennis-racket-greyraspberry-pink-4E968,Babolat
Limited Edition Blackout FX500 Tennis Racket Package,£296.95,£330.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-limited-edition-blackout-fx500-tennis-racket-package-4F350,Dunlop
CX 200 Tour 16x19 Tennis Racket,£110.98,£230.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-cx-200-tour-16x19-tennis-racket-A38C,Dunlop
FX500 Lite Tennis Racket (Frame Only),From £109.20,£170.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-fx500-lite-tennis-racket-frame-only-15A53,Dunlop
FX500 Tour Tennis Racket (Violet/Black/Cyan),£149.99,£215.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-fx500-tour-tennis-racket-violetblackcyan-4E55A,Dunlop
CX 200 Tour 16x19 Tennis Racket (Red-Black),From £146.29,£230.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-cx-200-tour-16x19-tennis-racket-redblack-427FD,Dunlop
FX500 Tennis Racket (Violet/Black/Cyan),£139.99,£210.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-fx500-tennis-racket-violetblackcyan-4E55B,Dunlop
CX 200 16x19 Tennis Racket (Red-Black),£152.95,£220.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-cx-200-16x19-tennis-racket-redblack-427FE,Dunlop
CX 200 18x20 Tennis Racket (Black/Red/Gold),£151.42,£220.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-cx-200-18x20-tennis-racket-blackredgold-4E4DD,Dunlop
CX 400 Tour 16x19 Tennis Racket (Red-Black),£143.99,£210.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-cx-400-tour-16x19-tennis-racket-redblack-42800,Dunlop
SX 300 Tour Tennis Racket,£140.99,£215.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-sx-300-tour-tennis-racket-4D5C4,Dunlop
FX500 Lite Tennis Racket (Violet/Black/Cyan),£133.00,£190.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-fx500-lite-tennis-racket-violetblackcyan-4E55D,Dunlop
CX 200 Tour 18x20 Tennis Racket (Red-Black),£146.44,£230.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-cx-200-tour-18x20-tennis-racket-redblack-427FC,Dunlop
CX 200 LS Tennis Racket (Black/Red),From £138.23,£210.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-cx-200-ls-tennis-racket-blackred-4E4E0,Dunlop
CX 200 OS 16x19 Tennis Racket (Red-Black),£136.95,£200.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-cx-200-os-16x19-tennis-racket-redblack-427FF,Dunlop
CX 400 16x19 Tennis Racket (Red-Black),£133.95,£200.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-cx-400-16x19-tennis-racket-redblack-42801,Dunlop
FX500 Super Lite Tennis Racket (Violet/Black/Cyan),£126.00,£180.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-fx500-super-lite-tennis-racket-violetblackcyan-4E55E,Dunlop
FX500 LS Tennis Racket (Violet/Black/Cyan),£129.99,£200.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-fx500-ls-tennis-racket-violetblackcyan-4E55C,Dunlop
SX 300 Tennis Racket (Teal/Black/Yellow),£135.99,£210.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-sx-300-tennis-racket-tealblackyellow-4D9D6,Dunlop
SX 300 LS Tennis Racket,From £119.69,£200.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-sx-300-ls-tennis-racket-4D5C7,Dunlop
LX1000 Tennis Racket (Silver/White/Cashmere),£117.36,£170.00,Tennis Rackets,2026-09-08 10:41:52,Direct Tennis UK,https://www.directtennis.co.uk/tennis-rackets/dunlop/dunlop-lx1000-tennis-racket-silverwhitecashmere-4D3C7,Dunlop
