Product Name,Product Price,Old Price,Product Cat,Time Added,Source,Product URL,Brand
Pure Strike 97 Racket x2,359.90 €,599.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_97_Racket_x2/descpageRCQBA-PS97DN-EN.html,Babolat
Pure Strike Lite Racket (2025),137.90 €,229.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_Lite_Racket_2025/descpageRCQBA-PSLI25-EN.html,Babolat
Pure Strike Team (2025) Racket,166.90 €,239.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_Team_2025_Racket/descpageRCQBA-PSTE25-EN.html,Babolat
Pure Strike 18x20 Racket (2024),119.90 €,269.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_18x20_Racket_2024/descpageRCQBA-PSSTRR-EN.html,Babolat
Pure Strike 97 Racket (SINGLE),129.90 €,299.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_97_Racket_SINGLE/descpageRCQBA-PS97S-EN.html,Babolat
Pure Strike 97 Racket x2,259.90 €,599.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_97_Racket_x2/descpageRCQBA-PS97D-EN.html,Babolat
Pure Strike 100 16x20 (2024) Racket (Strung),139.90 €,279.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_100_16x20_2024_Racket_Strung/descpageRCQBA-PS1620-EN.html,Babolat
Pure Strike Lite Racket (2024),109.90 €,229.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_Lite_Racket_2024/descpageRCQBA-PSLITE-EN.html,Babolat
Pure Strike Team (2024) Racket,114.91 €,239.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_Team_2024_Racket/descpageRCQBA-PSTRKT-EN.html,Babolat
Evo Aero Lite Pink 2026 Racket,124.90 €,169.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Evo_Aero_Lite_Pink_2026_Racket/descpageRCQBA-BEALPR-EN.html,Babolat
Evo Aero Pink 2026 Racket,136.90 €,179.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Evo_Aero_Pink_2026_Racket/descpageRCQBA-BEARPK-EN.html,Babolat
Evo Aero Lite 2026 Racket,133.90 €,169.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Evo_Aero_Lite_2026_Racket/descpageRCQBA-BEALR-EN.html,Babolat
Evo Drive Tour Racket 2025,134.90 €,179.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Evo_Drive_Tour_Racket_2025/descpageRCQBA-BEDTR-EN.html,Babolat
Evo Drive Lite Racket White 2025,112.90 €,159.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Evo_Drive_Lite_Racket_White_2025/descpageRCQBA-BELWR-EN.html,Babolat
Evo Drive Lite Racket 2025,109.90 €,159.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Evo_Drive_Lite_Racket_2025/descpageRCQBA-BEDLR-EN.html,Babolat
Evo Drive Racket 2025,124.90 €,169.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Evo_Drive_Racket_2025/descpageRCQBA-BEDR-EN.html,Babolat
Evo Aero Pink 2022 Racket,109.90 €,169.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Evo_Aero_Pink_2022_Racket/descpageRCQBA-BEARP-EN.html,Babolat
Boost Racket Wimbledon 2026 (Pre Strung),94.90 €,,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Boost_Racket_Wimbledon_2026_Pre_Strung/descpageRCQBA-BBOWIM-EN.html,Babolat
Boost Aero Pink 2026 Racket (Pre Strung),78.90 €,109.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Boost_Aero_Pink_2026_Racket_Pre_Strung/descpageRCQBA-BBOAPS-EN.html,Babolat
Boost Aero 2026 Racket (Pre Strung),81.90 €,109.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Boost_Aero_2026_Racket_Pre_Strung/descpageRCQBA-BBOASR-EN.html,Babolat
Boost Drive W Racket 2025 (strung),88.90 €,109.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Boost_Drive_W_Racket_2025_strung/descpageRCQBA-BBDWR-EN.html,Babolat
Boost Drive Racket 2025 (Strung),80.90 €,,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Boost_Drive_Racket_2025_Strung/descpageRCQBA-BBSTDR-EN.html,Babolat
"Pure Aero 26"" Junior Racket",105.90 €,129.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_26_Junior_Racket/descpageRCQBA-BPAJR6-EN.html,Babolat
"Pure Strike 26"" Junior Racket",83.70 €,119.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_26_Junior_Racket/descpageRCQBA-BPSJ26-EN.html,Babolat
"Pure Drive 26"" Junior Racket 2025",86.89 €,119.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_26_Junior/descpageRCQBA-BPJ26R-EN.html,Babolat
"Pure Drive 26"" Jr Light Blue Racket 2025",96.90 €,119.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_26_Jr_Light_Blue_Racket_2025/descpageRCQBA-PDJ26R-EN.html,Babolat
"Aero 26"" Junior Racket",63.90 €,,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Aero_26_Junior_Racket/descpageRCQBA-BAEJR6-EN.html,Babolat
Carlitos 26'' Junior Racket,37.90 €,44.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Carlitos_26_Junior_Racket/descpageRCQBA-BCJR26-EN.html,Babolat
"Junior Wimbledon 25"" Racket",34.90 €,,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Junior_Wimbledon_25_Racket/descpageRCQBA-BJW25R-EN.html,Babolat
"Pure Aero 25"" Junior Racket",93.90 €,,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_25_Junior_Racket/descpageRCQBA-BPAJR5-EN.html,Babolat
Drive Junior 25 Racket 2025,48.90 €,69.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Drive_Junior_25_Racket_2025/descpageRCQBA-BDJ25R-EN.html,Babolat
Drive Junior 25 Red Racket 2025,48.90 €,69.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Drive_Junior_25_Red_Racket_2025/descpageRCQBA-BD25RR-EN.html,Babolat
"Pure Drive 25"" Junior L/B Racket 2025",85.90 €,119.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_25_Junior_L_B_Racket_2025/descpageRCQBA-BJPD25-EN.html,Babolat
"Aero 25"" Junior Racket",63.90 €,74.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Aero_25_Junior_Racket/descpageRCQBA-BAEJR5-EN.html,Babolat
Drive Junior 24 Racket 2025,51.90 €,64.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Drive_Junior_24_Racket_2025/descpageRCQBA-BDJ24R-EN.html,Babolat
Drive Junior 24 W Racket 2025,54.89 €,64.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Drive_Junior_24_W_Racket_2025/descpageRCQBA-BDJ24W-EN.html,Babolat
Carlitos 25'' Junior Racket,32.90 €,44.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Carlitos_25_Junior_Racket/descpageRCQBA-BCJR25-EN.html,Babolat
Ballfighter 25'' Junior Racket,26.89 €,34.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Ballfighter_25_Junior_Racket/descpageRCQBA-BB25R-EN.html,Babolat
"B'Fly 25"" 2023 Junior Racket",23.90 €,34.90 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_BFly_25_2023_Junior_Racket/descpageRCQBA-BBF25J-EN.html,Babolat
"Junior Wimbledon 23"" Racket",34.90 €,,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Junior_Wimbledon_23_Racket/descpageRCQBA-BJW23R-EN.html,Babolat
Carlitos 23'' Junior Racket,29.90 €,39.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Carlitos_23_Junior_Racket/descpageRCQBA-BCJR23-EN.html,Babolat
Drive Junior 23 Racket 2025,44.90 €,59.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Drive_Junior_23_Racket_2025/descpageRCQBA-BDJ23R-EN.html,Babolat
Drive Junior 23 W Racket 2025,47.90 €,,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Drive_Junior_23_W_Racket_2025/descpageRCQBA-BDJ23W-EN.html,Babolat
"B'Fly 23"" 2023 Junior Racket",24.89 €,34.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_BFly_23_2023_Junior_Racket/descpageRCQBA-BBF23J-EN.html,Babolat
"Junior Wimbledon 21"" Racket",34.90 €,,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Junior_Wimbledon_21_Racket/descpageRCQBA-BJW21R-EN.html,Babolat
Carlitos 21'' Junior Racket,29.90 €,39.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Carlitos_21_Junior_Racket/descpageRCQBA-BCJR21-EN.html,Babolat
"B'Fly 21"" 2023 Junior Racket",23.90 €,32.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_BFly_21_2023_Junior_Racket/descpageRCQBA-BBF21J-EN.html,Babolat
Ballfighter 21'' Junior Racket,19.70 €,32.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Ballfighter_21_Junior_Racket/descpageRCQBA-BB21R-EN.html,Babolat
Carlitos 19'' Junior Racket,29.90 €,39.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Carlitos_19_Junior_Racket/descpageRCQBA-BCJR19-EN.html,Babolat
"B'Fly 19"" 2023 Junior Racket",20.90 €,27.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_BFly_19_2023_Junior_Racket/descpageRCQBA-BBF19J-EN.html,Babolat
Ballfighter 19'' Junior Racket,20.90 €,32.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_Ballfighter_19_Junior_Racket/descpageRCQBA-BB19R-EN.html,Babolat
"B'Fly 17"" 2023 Junior Racket",24.89 €,32.95 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Babolat_BFly_17_2023_Junior_Racket/descpageRCQBA-BBF17J-EN.html,Babolat
RF 01 Hall of Fame 2026 Racket,279.90 €,,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Wilson_RF_01_Hall_of_Fame_2026_Racket/descpageRCWILSON-WRFHOF-EN.html,Wilson
RF 01 PRO Rackets,219.91 €,300.00 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Wilson_RF_01_PRO_Rackets/descpageRCWILSON-WRFPR-EN.html,Wilson
RF 01 Rackets,191.90 €,280.00 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Wilson_RF_01_Rackets/descpageRCWILSON-WRF1R-EN.html,Wilson
RF 01 Future Rackets,176.89 €,260.00 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Wilson_RF_01_Future_Rackets/descpageRCWILSON-WRFFR-EN.html,Wilson
RF 01 Future Lite Racket,173.89 €,240.00 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Wilson_RF_01_Future_Lite_Racket/descpageRCWILSON-WRFFL-EN.html,Wilson
Blade 100 v10 US Open 2026 Racket,239.90 €,,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Wilson_Blade_100_v10_US_Open_2026_Racket/descpageRCWILSON-WB10US-EN.html,Wilson
Blade 98 16x19 v10 US Open 2026 Racket,269.90 €,290.00 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Wilson_Blade_98_16x19_v10_US_Open_2026_Racket/descpageRCWILSON-WBUSO26-EN.html,Wilson
Blade Pro 98 16x19 v10 Racket,229.90 €,290.00 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Wilson_Blade_Pro_98_16x19_v10_Racket/descpageRCWILSON-WB98P1-EN.html,Wilson
Blade Pro 98 18x20 v10 Racket,229.90 €,290.00 €,Tennis Rackets,2026-09-11 14:51:05,Tennis Warehouse Europe,https://www.tenniswarehouse-europe.com/Wilson_Blade_Pro_98_18x20_v10_Racket/descpageRCWILSON-WB98P8-EN.html,Wilson
